global_iso_id,nu,sw,n_air,gamma_self,elower,nu-err,sw-err,n_air-err,gamma_self-err,nu-ref,sw-ref,n_air-ref,gamma_self-ref
1,1634.58296,2.88e-26,0.69,0.236,2733.9626,5,5,4,6,15,15,778,778
1,1634.67424,8.633e-26,0.61,0.266,2733.9626,5,5,8,5,15,15,819,778
1,1634.679604,7.06e-27,0.36,0.293,2748.0986,4,5,4,2,762,15,819,95
1,1634.79869,4.894e-27,0.69,0.486,3734.8933,4,4,4,5,762,26,778,778
1,1634.868739,1.257e-29,0.69,0.456,3734.8933,4,4,3,2,762,26,819,817
1,1634.880768,2.658e-29,0.51,0.298,3387.3999,5,4,3,2,762,26,819,817
1,1634.96709,6.374e-20,0.74,0.47,0.0,5,5,8,6,15,767,778,778
1,1635.0265,8.899e-23,0.53,0.477,1664.9646,5,5,3,5,15,767,778,778
1,1635.050708,5.088e-27,0.67,0.436,3680.4497,4,4,4,5,762,26,778,778
1,1635.503089,9.312e-29,0.67,0.531,4723.5444,4,4,5,6,762,26,778,778
1,1635.50785,5.043e-26,0.36,0.445,3482.48,5,5,3,7,15,15,778,778
1,1635.53703,6.011e-25,0.58,0.328,2552.8572,5,5,4,5,15,15,778,778
1,1635.612622,5.583e-27,0.56,0.315,3139.4756,4,4,3,2,762,26,819,817
1,1635.65179,1.923e-19,0.73,0.517,136.7617,5,5,4,6,15,767,778,778
1,1635.668043,9.574e-30,0.67,0.389,4050.5122,4,4,8,6,762,26,819,778
1,1635.81417,8.355e-23,0.7,0.491,1739.4836,5,5,4,6,15,767,778,778
1,1635.902783,7.088e-28,0.69,0.464,3875.0171,4,4,8,7,762,26,819,778
1,1635.907618,7.968e-30,0.8,0.245,4775.0879,3,4,4,6,762,26,778,778
1,1636.211304,9.43e-30,0.62,0.371,4249.5244,4,4,3,2,762,26,819,817
1,1636.571476,1.731e-27,0.57,0.333,2595.8127,4,4,3,2,762,26,819,817
1,1636.573035,1.257e-28,0.62,0.42,4153.938,4,4,3,6,762,26,819,778
1,1636.644346,1.837e-27,0.82,0.474,4049.5359,4,4,4,6,762,26,778,778
1,1636.716203,1.479e-29,0.75,0.428,4308.2114,4,4,5,6,762,26,778,778
1,1637.07094,2.644e-29,0.56,0.28,4774.8047,4,4,8,5,762,26,819,778
1,1637.1229,1.113e-24,0.48,0.373,1525.135,5,5,4,2,15,15,819,95
1,1637.238215,7.705e-29,0.61,0.395,4188.394,4,4,8,5,762,26,819,778
1,1637.5118,3.46e-20,0.71,0.467,134.9016,5,5,8,7,15,767,778,778
1,1637.583066,1.82e-29,0.62,0.42,4248.1523,4,4,3,6,762,26,819,778
1,1637.68174,3.344e-21,0.72,0.413,285.2193,5,5,6,6,15,767,778,778
1,1638.27352,9.875e-22,0.71,0.329,488.1342,5,5,5,5,15,767,778,778
1,1638.397775,1.222e-28,0.56,0.282,4564.0303,4,4,3,2,762,26,819,95
1,1638.41536,1.273e-23,0.62,0.451,2146.2637,5,5,8,7,15,767,819,778
1,1638.774226,3.29e-28,0.69,0.458,3833.5769,4,4,4,6,762,26,778,778
1,1639.018584,8.697e-30,0.46,0.352,5256.8452,4,4,5,8,762,26,778,817
1,1639.080502,2.587e-29,0.59,0.334,4186.5688,4,4,4,6,762,26,778,778
1,1639.08389,7.12e-23,0.69,0.458,1677.0614,5,5,4,6,15,767,778,778
1,1639.6871,4.841e-26,0.56,0.46,3381.7041,5,5,4,7,15,15,778,778
1,1639.714001,3.108e-28,0.24,0.265,3843.4094,4,4,3,2,762,26,819,817
1,1639.917025,8.454e-30,0.57,0.391,5002.5698,4,4,5,8,762,26,778,817
1,1640.017235,6.051e-27,0.52,0.415,3600.0522,4,5,5,8,762,15,778,95
1,1640.074865,1.189e-29,0.56,0.333,2919.6323,4,4,3,2,762,26,819,817
1,1640.24473,6.535e-27,0.61,0.429,3864.9656,4,5,8,6,762,15,819,778
1,1640.31013,3.509e-21,0.69,0.427,383.8425,5,5,6,6,15,767,778,778
1,1640.43593,7.347e-23,0.91,0.402,1050.1576,5,5,4,6,15,767,778,778
1,1640.642165,1.669e-29,0.75,0.311,4381.9038,4,4,5,5,762,26,778,778
1,1640.643052,9.937e-30,0.74,0.325,4468.6934,4,4,5,5,762,26,778,778
1,1640.658262,4.625e-28,0.48,0.281,3833.1438,4,4,3,2,762,26,819,817
1,1641.55355,1.372e-26,0.56,0.457,3598.5156,5,5,3,7,15,15,778,778
1,1641.559202,1.541e-28,0.48,0.281,3832.2515,3,4,3,2,762,26,819,817
1,1641.560592,5.092e-29,0.63,0.341,4256.2412,4,4,6,6,762,26,778,778
1,1642.308181,2.846e-29,0.69,0.481,4717.4736,3,4,8,7,762,26,819,778
1,1642.38659,3.016e-21,0.75,0.368,488.1077,5,5,6,6,15,767,778,778
1,1642.61408,1.533e-25,0.36,0.421,3478.9863,5,5,3,5,15,15,778,778
1,1643.045331,2.36e-29,0.36,0.25,2042.3727,4,4,3,2,762,26,819,817
1,1643.2149,1.769e-28,0.71,0.434,3895.5872,4,4,3,2,762,26,819,817
1,1643.346513,9.019e-30,0.39,0.265,4557.5449,4,4,3,2,762,26,819,817
1,1643.385025,4.76e-27,0.36,0.261,3084.8347,5,5,4,2,762,15,101,95
1,1643.851233,1.69e-27,0.69,0.458,3734.8933,4,4,4,6,762,26,778,778
1,1643.857296,5.85e-27,0.58,0.292,2920.1321,5,5,5,6,762,15,778,778
1,1643.948861,9.962e-30,0.56,0.315,4068.9277,4,4,3,2,762,26,819,817
1,1643.991084,1.959e-29,0.51,0.298,3383.2651,4,4,3,2,762,26,819,817
1,1644.156277,1.363e-28,0.41,0.208,3822.2434,4,4,3,2,762,26,101,817
1,1644.621076,1.558e-29,0.63,0.341,4345.5591,4,4,6,6,762,26,778,778
1,1644.68808,5.142e-23,0.75,0.467,1920.7657,5,5,4,7,15,767,778,778
1,1645.105589,1.187e-27,0.81,0.44,4173.2251,4,4,5,6,762,26,778,778
1,1645.232629,4.72e-27,0.66,0.384,2998.7661,4,5,5,6,762,15,778,778
1,1645.753092,1.048e-29,0.71,0.434,3827.3914,4,4,3,2,762,26,819,817
1,1645.8807,1.041e-26,0.61,0.44,3967.4883,5,5,8,7,15,15,819,778
1,1645.9693,1.709e-19,0.66,0.477,173.3658,5,5,4,6,15,767,778,778
1,1646.144534,3.119e-28,0.38,0.221,3443.1897,3,4,3,2,762,26,101,817
1,1646.482465,6.283e-29,0.57,0.352,3109.9111,4,4,3,2,762,26,819,817
1,1646.533531,9.005e-28,0.62,0.371,2552.8572,5,4,3,2,762,26,819,817
1,1646.607242,9.787e-30,0.61,0.371,4394.4644,4,4,3,2,762,26,819,817
1,1647.252629,2.737e-29,0.56,0.286,5414.1265,3,4,8,6,762,26,819,778
1,1647.40405,4.976e-20,0.53,0.454,275.4971,5,5,3,7,15,767,778,778
1,1647.771491,2.833e-28,0.38,0.221,2358.2996,4,4,3,2,762,26,101,817
1,1647.931473,3.574e-27,0.53,0.477,3825.2129,4,4,3,5,762,26,778,778
1,1647.94124,2.739e-26,0.62,0.245,2733.9626,4,5,4,2,15,15,819,95
1,1647.94138,8.23e-26,0.62,0.245,2733.9626,5,5,4,2,15,15,819,95
1,1648.007764,6.484e-28,0.39,0.265,3386.3787,4,4,3,2,762,26,819,817
1,1648.1969,2.64e-23,0.89,0.439,1739.4836,5,5,4,7,15,767,778,778
1,1648.3104,4.121e-20,0.75,0.452,95.1759,5,5,4,7,15,767,778,778
1,1648.36071,7.76e-23,0.62,0.34,757.7801,5,5,4,2,15,767,819,95
1,1648.42986,7.241e-23,0.57,0.431,744.1627,5,5,4,2,15,767,819,95
1,1648.579562,4.873e-28,0.62,0.451,4290.7568,4,4,8,7,762,26,819,778
1,1648.604897,1.222e-29,0.67,0.412,4134.7983,4,4,3,2,762,26,819,817
1,1648.661468,8.946e-28,0.89,0.439,3895.5872,4,4,4,7,762,26,778,778
1,1648.863994,2.617e-28,0.39,0.281,3535.8699,4,4,3,2,762,26,819,817
1,1649.41827,2.324e-22,0.68,0.303,756.7247,5,5,5,5,15,767,778,778
1,1649.51907,1.275e-23,0.57,0.289,1255.9115,5,5,4,5,15,767,819,69
1,1649.80753,2.742e-22,0.63,0.416,1731.8967,5,5,8,7,15,767,778,778
1,1650.041497,1.46e-27,0.49,0.406,4062.8352,4,4,4,5,762,26,778,778
1,1650.26671,3.818e-23,0.41,0.289,1255.1666,5,5,3,6,15,767,778,778
1,1650.419419,9.159e-30,0.56,0.333,5413.0024,3,4,3,2,762,26,819,817
1,1650.684721,2.912e-28,0.62,0.451,4190.2622,4,4,8,7,762,26,819,778
1,1650.817462,9.403e-30,0.71,0.48,3680.4497,3,4,3,2,762,26,819,817
1,1650.843042,2.013e-27,0.53,0.477,3725.9421,4,4,3,5,762,26,778,778
1,1651.03808,1.283e-25,0.36,0.328,2533.7917,5,5,4,2,15,15,819,95
1,1651.15464,1.077e-26,0.62,0.433,2398.3816,5,5,4,2,15,15,819,95
1,1651.16302,7.826e-25,0.51,0.271,1875.4613,5,5,4,2,15,15,819,95
1,1651.210196,1.27e-27,0.65,0.429,4399.542,4,4,5,6,762,26,778,778
1,1651.294127,5.38e-28,0.56,0.315,3141.0457,4,4,3,2,762,26,819,817
1,1651.33823,4.155e-26,0.62,0.296,2399.1653,5,5,4,2,15,15,819,95
1,1651.591776,3.707e-28,0.7,0.371,4350.6992,4,4,6,8,762,26,778,817
1,1651.600392,6.737e-27,0.7,0.426,3784.6772,4,5,6,8,762,15,778,95
1,1651.619576,7.818e-28,0.82,0.448,3956.6658,4,4,4,7,762,26,778,778
1,1651.65445,2.34e-24,0.51,0.262,1874.9727,5,5,4,2,15,15,819,95
1,1651.835527,5.019e-29,0.51,0.264,4784.6621,4,4,3,2,762,26,819,95
1,1651.886537,4.687e-29,0.61,0.44,4527.9492,4,4,8,7,762,26,819,778
1,1652.023814,4.035e-29,0.24,0.25,4074.0371,4,4,3,2,762,26,819,817
1,1652.044265,4.292e-28,0.82,0.448,3858.8755,4,4,4,7,762,26,778,778
1,1652.13122,1.178e-25,0.68,0.303,2398.3816,4,5,5,5,15,15,778,778
1,1652.40031,2.473e-19,0.69,0.486,79.4964,5,5,4,5,15,767,778,778
1,1652.44724,1.158e-24,0.62,0.364,2572.1394,5,5,4,5,15,15,778,778
1,1652.47396,6.892e-21,0.62,0.42,508.812,5,5,3,6,15,767,819,778
1,1652.489509,6.199e-28,0.89,0.439,3796.5396,4,4,4,7,762,26,778,778
1,1652.533236,1.937e-29,0.77,0.381,4257.7866,4,4,5,6,762,26,778,778
1,1652.658897,1.053e-27,0.36,0.221,2872.5789,3,4,3,2,762,26,101,817
1,1652.80924,8.91e-22,0.57,0.377,842.3565,5,5,4,3,15,767,819,52
1,1652.81337,1.884e-26,0.57,0.334,2919.6323,5,5,5,6,15,15,778,778
1,1652.86969,2.029e-26,0.39,0.24,2613.104,5,5,4,2,15,15,819,95
1,1652.956228,1.379e-29,0.57,0.333,4725.062,4,4,3,2,762,26,819,817
1,1653.17656,6.051e-26,0.39,0.235,2612.7991,5,5,4,2,15,15,819,95
1,1653.26707,2.607e-19,0.67,0.436,23.7944,5,5,4,5,15,767,778,778
1,1653.38593,1.267e-25,0.67,0.531,3201.9133,5,5,5,6,15,15,778,778
1,1653.41691,3.618e-20,0.7,0.464,222.0528,5,5,8,7,15,767,778,778
1,1653.421492,2.7e-29,0.71,0.426,4777.1997,4,4,8,6,762,26,819,778
1,1653.497124,3.032e-29,0.62,0.391,4244.3047,4,4,3,2,762,26,819,817
1,1653.608679,8.833e-30,0.36,0.221,4507.522,3,4,3,2,762,26,101,817
1,1653.639996,2.261e-29,0.36,0.221,4506.7324,4,4,3,2,762,26,101,817
1,1653.742774,1.164e-28,0.67,0.391,4095.9199,4,4,3,2,762,26,819,817
1,1653.909205,3.064e-29,0.61,0.278,4368.6367,4,4,8,6,762,26,819,778
1,1654.238374,1.047e-29,0.54,0.292,4368.5459,4,4,5,6,762,26,778,778
1,1654.3058,3.651e-28,0.36,0.235,3465.0686,3,4,3,2,762,26,101,817
1,1654.4554,2.392e-24,0.73,0.386,2398.3816,5,5,5,6,15,15,778,778
1,1654.486769,1.094e-27,0.36,0.235,3464.8862,3,4,3,2,762,26,101,817
1,1654.51115,9.228e-20,0.82,0.474,399.4575,5,5,4,6,15,767,778,778
1,1654.98623,1.041e-25,0.61,0.439,3601.8584,5,5,8,7,15,15,819,778
1,1655.037114,1.512e-27,0.56,0.315,2904.6702,4,4,3,2,762,26,819,817
1,1655.083806,3.537e-27,0.7,0.491,3895.5872,4,4,4,6,762,26,778,778
1,1655.095948,9.159e-30,0.36,0.235,4382.7783,3,4,3,2,762,26,101,817
1,1655.290852,8.945e-30,0.38,0.208,4427.1191,4,4,3,2,762,26,101,817
1,1655.2977,1.96e-28,0.74,0.391,4195.9707,4,4,6,8,762,26,778,817
1,1655.330601,1.359e-29,0.51,0.298,4240.9414,4,4,3,2,762,26,819,817
1,1655.341471,3.188e-28,1.01,0.436,4030.8389,4,4,4,7,762,26,778,778
1,1655.360714,2.053e-27,0.61,0.376,2439.9543,4,5,4,2,762,15,819,95
1,1655.70771,1.013e-26,0.57,0.407,3482.48,4,5,5,8,15,15,778,95
1,1655.77276,2.016e-28,0.75,0.467,4076.1431,4,4,4,7,762,26,778,778
1,1655.915053,6.597e-29,0.38,0.221,3624.1792,4,4,3,2,762,26,101,817
1,1656.130051,8.166e-29,0.56,0.46,3977.2617,4,4,4,7,762,26,778,778
1,1656.30518,7.545e-22,0.75,0.311,742.0762,5,5,5,5,15,767,778,778
1,1656.900287,2.995e-28,0.48,0.281,3659.9033,4,4,3,2,762,26,819,817
1,1656.99096,9.724e-22,0.75,0.428,661.5489,5,5,5,6,15,767,778,778
1,1657.019259,4.895e-29,0.77,0.381,4345.272,4,4,5,6,762,26,778,778
1,1657.030702,1.97e-27,0.7,0.491,3796.5396,4,4,4,6,762,26,778,778
1,1657.09244,2.52e-22,0.74,0.325,742.073,5,5,5,5,15,767,778,778
1,1657.38965,2.365e-22,0.8,0.44,1821.5968,5,5,3,7,15,767,778,778
1,1657.43829,5.696e-23,0.73,0.485,1908.0164,5,5,4,6,15,767,778,778
1,1657.56819,4.276e-25,0.58,0.292,2724.167,5,5,4,5,15,15,778,778
1,1657.634178,2.497e-29,0.41,0.208,2952.3862,3,4,3,2,762,26,101,817
1,1657.75823,1.509e-23,0.61,0.43,2309.73,5,5,8,7,15,767,819,778
1,1657.812735,1.08e-27,0.75,0.467,3976.3081,4,4,4,7,762,26,778,778
1,1658.003336,1.03e-29,0.24,0.25,4643.8696,4,4,3,2,762,26,819,817
1,1658.011903,5.487e-27,0.39,0.379,3535.8699,4,5,4,2,762,15,819,95
1,1658.254484,5.211e-29,1.01,0.436,4125.1489,4,4,4,7,762,26,778,778
1,1658.27138,3.881e-24,0.79,0.426,2126.4077,5,5,5,6,15,15,778,778
1,1658.398512,4.984e-29,0.36,0.25,1806.67,4,4,3,2,762,26,819,817
1,1658.60122,9.359e-26,0.51,0.251,2905.4331,4,5,4,5,15,15,778,778
1,1658.749946,3.832e-27,0.57,0.266,2920.1321,4,5,4,2,762,15,819,95
1,1658.81611,3.502e-26,0.48,0.395,3600.0522,5,5,3,6,15,15,778,778
1,1658.93606,3.118e-26,0.95,0.257,2905.4314,4,5,4,6,15,15,778,778
1,1658.990595,1.376e-28,0.67,0.391,2406.1411,5,4,3,2,762,26,819,817
1,1659.126857,2.237e-28,0.57,0.352,3109.9114,4,4,3,2,762,26,819,817
1,1659.347084,8.593e-27,0.41,0.289,2919.6323,5,5,3,6,762,15,778,778
1,1659.64082,3.042e-26,0.74,0.428,3626.9224,5,5,6,8,15,15,778,95
1,1659.902241,1.403e-29,0.62,0.371,5121.6001,4,4,8,6,762,26,819,778
1,1660.04145,1.061e-29,0.24,0.25,4871.9775,3,4,3,2,762,26,819,817
1,1660.12213,3.578e-26,0.69,0.481,3196.0933,5,5,8,7,15,15,819,778
1,1660.24434,1.268e-23,0.61,0.44,2392.5923,5,5,8,7,15,767,819,778
1,1660.388129,1.401e-29,0.74,0.391,5164.0312,4,4,6,8,762,26,778,817
1,1660.46764,6.11e-23,0.56,0.46,1821.5968,5,5,4,7,15,767,778,778
1,1660.795655,2.232e-28,0.7,0.371,4249.5244,4,4,6,8,762,26,778,817
1,1660.849964,5.406e-27,0.56,0.374,2512.3752,4,5,4,2,762,15,819,95
1,1661.260611,7.053e-30,0.51,0.315,4992.1206,4,4,3,2,762,26,819,817
1,1661.37105,3.796e-21,0.63,0.341,610.3411,5,5,6,6,15,767,778,778
1,1661.441918,1.283e-29,0.65,0.402,4401.9419,4,4,5,5,762,26,778,778
1,1661.448701,6.978e-28,0.87,0.437,4066.1221,4,4,4,7,762,26,778,778
1,1661.785016,3.577e-28,0.61,0.44,4426.0659,4,4,8,7,762,26,819,778
1,1662.147421,1.011e-27,0.69,0.416,3890.8293,4,4,8,7,762,26,819,778
1,1662.167417,8.685e-30,0.62,0.391,4248.1523,4,4,3,2,762,26,819,817
1,1662.27168,9.279e-26,0.58,0.412,2724.0413,4,5,4,5,15,15,778,778
1,1662.469011,1.884e-28,0.69,0.412,3977.2617,4,4,3,2,762,26,819,817
1,1662.6031,7.988e-24,0.7,0.431,2211.1904,5,5,6,8,15,15,778,95
1,1662.67565,2.224e-29,0.62,0.371,4016.0525,4,4,3,2,762,26,819,817
1,1662.80926,8.511e-20,0.69,0.458,79.4964,5,5,4,6,15,767,778,778
1,1662.876196,4.633e-28,0.61,0.352,2569.5078,4,4,3,2,762,26,819,817
1,1663.193322,3.413e-27,0.61,0.386,2724.0413,5,5,4,2,762,15,819,95
1,1663.214716,6.691e-29,0.68,0.303,4015.5146,4,4,5,5,762,26,778,778
1,1663.31578,5.204e-26,0.57,0.304,2724.0413,5,5,4,2,15,15,819,95
1,1663.885301,3.948e-29,0.39,0.265,4557.5449,4,4,3,2,762,26,819,817
1,1664.06349,1.819e-24,0.81,0.44,2595.8127,5,5,5,6,15,15,778,778
1,1664.067635,1.314e-29,0.39,0.265,4557.5542,3,4,3,2,762,26,819,817
1,1664.088883,1.422e-27,0.56,0.46,3877.5747,4,4,4,7,762,26,778,778
1,1664.289649,1.197e-29,0.48,0.31,4613.5732,4,4,3,5,762,26,778,778
1,1664.573331,3.591e-28,0.51,0.298,3565.0042,4,4,3,2,762,26,819,817
1,1664.873447,1.077e-27,0.51,0.298,3564.7051,4,4,3,2,762,26,819,817
1,1664.89317,1.134e-26,0.57,0.18,3109.9111,4,5,4,2,15,15,819,95
1,1664.96571,2.436e-29,0.56,0.333,3306.2944,4,4,3,2,762,26,819,817
1,1665.02905,8.143e-23,0.64,0.444,1817.4512,5,5,4,6,15,767,778,778
1,1665.109016,9.081e-28,0.74,0.391,4095.9199,4,4,6,8,762,26,778,817
1,1665.115186,1.231e-28,0.51,0.417,4644.2163,3,4,4,5,762,26,778,778
1,1665.132896,3.426e-29,0.65,0.402,4491.3696,4,4,5,5,762,26,778,778
1,1665.176784,3.514e-27,0.57,0.18,3109.9114,4,5,4,2,762,15,819,95
1,1665.25015,1.545e-25,0.56,0.378,2771.6899,4,5,4,2,15,15,819,95
1,1665.411964,2.334e-29,0.61,0.352,4527.9492,4,4,3,2,762,26,819,817
1,1665.997985,6.299e-27,0.69,0.416,3791.3721,4,4,8,7,762,26,819,778
1,1666.28848,5.325e-25,0.39,0.342,1774.7502,5,5,4,2,15,15,819,95
1,1666.551001,1.19e-27,0.57,0.333,2920.1321,4,4,3,2,762,26,819,817
1,1666.644476,2.04e-29,0.58,0.328,4526.7197,4,4,4,5,762,26,778,778
1,1666.829365,1.089e-29,0.56,0.315,3526.6279,4,4,3,2,762,26,819,817
1,1666.832514,2.755e-28,0.69,0.412,3966.5591,4,4,3,2,762,26,819,817
1,1666.921051,3.048e-28,0.69,0.412,2129.6184,5,4,3,2,762,26,819,817
1,1667.02198,2.429e-28,0.69,0.434,3890.8293,4,4,3,2,762,26,819,817
1,1667.224973,1.947e-28,0.71,0.4,3962.918,4,4,8,6,762,26,819,778
1,1667.32444,1.194e-26,0.87,0.437,3495.939,4,5,4,7,15,15,778,778
1,1667.679945,7.293e-30,0.39,0.265,4329.4951,3,4,3,2,762,26,819,817
1,1667.728795,1.341e-29,0.51,0.315,5586.5903,3,4,3,2,762,26,819,817
1,1667.856353,2.182e-29,0.39,0.265,4329.3188,3,4,3,2,762,26,819,817
1,1668.080057,1.793e-29,0.51,0.315,4783.6406,3,4,3,2,762,26,819,817
1,1668.177488,4.235e-28,0.39,0.265,3770.8779,4,4,3,2,762,26,819,817
1,1668.28482,1.444e-20,0.71,0.451,542.9058,5,5,8,7,15,767,778,778
1,1668.35175,1.061e-26,0.48,0.379,3253.7373,4,5,4,2,15,15,819,95
1,1668.382039,6.551e-29,0.55,0.525,4856.917,4,4,3,5,762,26,778,778
1,1668.444917,4.205e-29,0.48,0.281,4265.9736,4,4,3,2,762,26,819,817
1,1668.501458,1.261e-28,0.48,0.281,4265.9756,4,4,3,2,762,26,819,817
1,1668.7623,3.545e-23,0.74,0.445,2053.9685,5,5,6,8,15,767,778,69
1,1669.016781,4.358e-28,0.56,0.381,4381.7354,4,4,3,2,762,26,819,95
1,1669.16824,2.125e-20,0.82,0.448,206.3014,5,5,4,7,15,767,778,778
1,1669.18213,6.795e-29,0.81,0.44,4725.062,4,4,5,6,762,26,778,778
1,1669.39289,1.026e-19,0.53,0.477,70.0908,5,5,3,5,15,767,778,778
1,1669.663479,6.315e-29,0.61,0.43,4448.9707,4,4,8,7,762,26,819,778
1,1669.804473,4.821e-29,0.81,0.44,4622.9058,4,4,5,6,762,26,778,778
1,1669.856104,3.074e-29,0.48,0.281,4265.9756,4,4,3,2,762,26,819,817
1,1669.857288,1.024e-29,0.48,0.281,4265.9736,4,4,3,2,762,26,819,817
1,1670.29724,4.01e-26,0.61,0.278,2724.167,5,5,8,6,15,15,819,778
1,1670.748645,1.648e-29,0.57,0.333,3306.2954,4,4,3,2,762,26,819,817
1,1670.96949,1.384e-25,0.74,0.378,2998.7661,5,5,4,5,15,15,778,778
1,1670.970803,3.434e-28,0.61,0.43,4348.4146,4,4,8,7,762,26,819,778
1,1671.088306,8.27e-27,0.46,0.396,3738.6089,4,5,5,8,762,15,778,95
1,1671.274442,1.216e-29,0.71,0.48,3698.4878,4,4,3,2,762,26,819,817
1,1671.30195,8.23e-24,0.52,0.403,2041.7805,5,5,5,8,15,15,778,95
1,1671.386617,9.879e-30,0.51,0.298,3770.7107,5,4,3,2,762,26,819,817
1,1671.45178,1.563e-20,1.01,0.436,382.5169,5,5,4,7,15,767,778,778
1,1671.50908,3.113e-20,0.89,0.439,142.2785,5,5,4,7,15,767,778,778
1,1671.51601,3.703e-26,0.71,0.426,3255.3459,5,5,8,6,15,15,819,778
1,1671.846886,4.418e-29,0.62,0.371,4350.6992,4,4,3,2,762,26,819,817
1,1672.048852,3.147e-28,0.51,0.298,3253.7373,4,4,3,2,762,26,819,817
1,1672.47514,1.344e-21,0.77,0.381,610.1144,5,5,5,6,15,767,778,778
1,1672.70411,2.989e-26,0.71,0.4,3392.7493,4,5,8,6,15,15,819,778
1,1672.75093,1.265e-29,0.61,0.352,3109.9111,4,4,3,2,762,26,819,817
1,1672.767235,4.919e-28,0.57,0.391,4076.8955,4,4,5,8,762,26,778,817
1,1672.941378,7.66e-30,0.69,0.434,3935.344,4,4,3,2,762,26,819,817
1,1673.107205,3.393e-28,0.51,0.298,3997.5078,4,4,3,2,762,26,819,817
1,1673.107829,1.554e-29,0.71,0.4,4931.272,4,4,8,6,762,26,819,778
1,1673.121525,1.131e-28,0.51,0.298,3997.5081,4,4,3,2,762,26,819,817
1,1673.171474,1.302e-28,0.87,0.437,3966.5591,4,4,4,7,762,26,778,778
1,1673.277222,5.477e-28,0.82,0.413,3956.6658,4,4,4,7,762,26,778,778
1,1673.48367,2.118e-26,0.57,0.34,3739.5188,5,5,4,2,15,15,819,95
1,1673.52707,2.977e-26,0.61,0.391,3736.1707,4,5,4,2,15,15,819,95
1,1674.03914,9.12e-28,0.71,0.4,3864.7629,4,4,8,6,762,26,819,778
1,1674.06783,2.997e-25,0.24,0.37,2205.6519,4,5,4,2,15,15,819,95
1,1674.104314,2.177e-29,0.38,0.208,4564.1079,3,4,3,2,762,26,101,817
1,1674.12724,3.626e-23,0.87,0.27,1059.8353,5,5,4,6,15,767,778,778
1,1674.157879,7.271e-30,0.38,0.208,4564.085,4,4,3,2,762,26,101,817
1,1674.31628,1.208e-23,0.61,0.257,1059.6466,5,5,4,8,15,767,819,69
1,1674.475671,4.298e-29,0.41,0.208,4006.071,4,4,3,2,762,26,101,817
1,1674.60536,1.638e-26,0.62,0.371,3601.8584,5,5,8,6,15,15,819,778
1,1674.878876,1.065e-27,0.8,0.44,3977.2617,4,4,3,7,762,26,778,778
1,1674.91211,4.236e-24,0.56,0.253,1631.3831,5,5,4,2,15,15,819,95
1,1675.05005,1.408e-24,0.56,0.25,1631.2452,5,5,4,2,15,15,819,95
1,1675.154155,2.832e-29,0.62,0.391,4095.9199,4,4,3,2,762,26,819,817
1,1675.165804,6.134e-29,0.71,0.486,4759.0234,4,4,8,7,762,26,819,778
1,1675.17262,9.931e-20,0.7,0.491,142.2785,5,5,4,6,15,767,778,778
1,1675.36937,7.425e-28,0.67,0.531,3796.9817,4,4,5,6,762,26,778,778
1,1675.40614,1.827e-24,0.65,0.429,2818.3977,5,5,5,6,15,15,778,778
1,1675.51511,5.455e-20,0.75,0.467,325.3479,5,5,4,7,15,767,778,778
1,1675.51762,6.374e-26,0.57,0.337,3738.6089,5,5,8,6,15,15,819,778
1,1675.60261,1.674e-25,0.48,0.223,2321.905,4,5,4,2,15,15,819,95
1,1675.60286,6.011e-24,0.56,0.386,920.2098,5,5,4,2,15,15,819,95
1,1675.63947,1.597e-22,0.67,0.531,1640.5057,5,5,5,6,15,767,778,778
1,1675.68687,1.272e-23,0.57,0.392,1922.829,5,5,5,8,15,767,778,95
1,1675.69545,5.608e-26,0.48,0.221,2321.8118,4,5,4,2,15,15,819,95
1,1675.776181,4.237e-29,0.36,0.221,4045.3206,3,4,3,2,762,26,101,817
1,1675.812467,1.412e-29,0.36,0.221,4045.2839,3,4,3,2,762,26,101,817
1,1675.82589,1.422e-23,0.87,0.437,1922.9004,5,5,4,7,15,767,778,778
1,1675.957664,2.659e-27,0.24,0.217,3127.8611,3,5,4,2,762,15,819,95
1,1676.017129,1.305e-27,0.24,0.25,3127.8015,3,4,3,2,762,26,819,817
1,1676.107393,1.814e-27,0.69,0.448,2251.6953,5,4,5,6,762,26,778,778
1,1676.148984,6.987e-30,0.61,0.371,4387.2349,4,4,3,2,762,26,819,817
1,1676.203042,1.873e-28,0.69,0.415,4050.052,4,4,8,6,762,26,819,778
1,1676.456627,8.956e-30,0.41,0.289,4564.0303,4,4,3,6,762,26,778,778
1,1677.0995,1.924e-25,0.63,0.436,1920.7657,5,5,4,5,15,15,778,778
1,1677.22328,6.213e-23,0.36,0.445,1922.829,5,5,3,7,15,767,778,778
1,1677.259975,5.562e-27,0.8,0.44,3877.5747,4,4,3,7,762,26,778,778
1,1677.507872,1.047e-28,0.36,0.235,4184.8301,4,4,3,2,762,26,101,817
1,1677.514648,1.141e-29,0.56,0.315,3139.4756,4,4,3,2,762,26,819,817
1,1677.681852,9.561e-27,0.82,0.413,3387.6804,4,5,4,7,762,15,778,778
1,1677.71233,5.043e-26,0.62,0.372,2041.7805,5,5,4,2,15,15,819,95
1,1677.764721,2.432e-28,0.56,0.315,3752.416,4,4,3,2,762,26,819,817
1,1677.76763,7.296e-28,0.56,0.315,3752.4158,4,4,3,2,762,26,819,817
